Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Marquinhos,BRA,DF,Paris S-G,Ligue 1,30-177,1994,7.0,11,8,4,5,2,7,9,77.8,2,12,6,6,3,14,18,0
Aarón Martín,ESP,"DF,FW",Genoa,Serie A,27-199,1997,9.7,26,19,12,12,2,11,16,68.8,5,9,3,6,5,31,17,1
Carlos Martín,ESP,"FW,MF",Alavés,La Liga,22-199,2002,2.8,6,2,2,3,1,3,13,23.1,10,5,1,4,0,6,4,0
Gerard Martín,ESP,DF,Barcelona,La Liga,22-311,2002,3.1,8,3,3,2,3,5,7,71.4,2,5,1,4,2,10,9,0
Iván Martín,ESP,MF,Girona,La Liga,25-267,1999,8.3,12,7,7,4,1,5,14,35.7,9,10,1,9,5,17,3,0
Jon Martin,ESP,DF,Real Sociedad,La Liga,18-311,2006,1.0,0,0,0,0,0,0,0,,0,1,1,0,1,1,6,0
Jonas Martin,FRA,MF,Brest,Ligue 1,34-212,1990,4.3,9,4,8,1,0,3,6,50.0,3,3,0,3,6,15,10,0
Mario Martín,ESP,MF,Valladolid,La Liga,20-247,2004,6.6,20,11,10,9,1,10,20,50.0,10,8,1,7,5,25,15,3
Gabriel Martinelli,BRA,"MF,FW",Arsenal,Premier League,23-142,2001,6.8,8,6,1,2,5,4,8,50.0,4,3,0,3,1,9,9,0
Arnau Martinez,ESP,"DF,FW",Girona,La Liga,21-196,2003,7.1,14,9,8,3,3,9,13,69.2,4,2,2,0,1,15,14,2
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,32-066,1992,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,2
Iñigo Martínez,ESP,DF,Barcelona,La Liga,33-174,1991,10.8,10,6,8,2,0,5,5,100.0,0,6,4,2,7,17,36,1
Javi Martínez,ESP,MF,Osasuna,La Liga,24-321,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lautaro Martínez,ARG,FW,Inter,Serie A,27-077,1997,9.0,7,3,2,3,2,3,5,60.0,2,5,1,4,2,9,3,0
Lisandro Martínez,ARG,DF,Manchester Utd,Premier League,26-294,1998,8.8,19,12,12,5,2,9,17,52.9,8,11,3,8,21,40,24,1
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,28-181,1996,3.6,11,6,9,2,0,7,12,58.3,5,5,2,3,3,14,22,1
Toni Martínez,ESP,FW,Alavés,La Liga,27-130,1997,4.9,5,3,0,3,2,0,1,0.0,1,5,2,3,0,5,7,0
Kevin Martins,ITA,DF,Monza,Serie A,19-281,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Javi Martón,ESP,FW,Athletic Club,La Liga,25-185,1999,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Adam Marušić,MNE,DF,Lazio,Serie A,32-021,1992,6.4,11,5,6,5,0,6,10,60.0,4,4,2,2,5,16,19,0
Marvin,ESP,"DF,FW",Las Palmas,La Liga,24-127,2000,4.5,10,5,5,3,2,5,16,31.3,11,4,1,3,5,15,13,0
Omar Mascarell,EQG,MF,Mallorca,La Liga,31-279,1993,6.9,14,7,7,7,0,8,13,61.5,5,11,6,5,13,27,22,2
Adam Masina,MAR,DF,Torino,Serie A,30-310,1994,9.6,14,7,11,3,0,11,19,57.9,8,14,9,5,6,20,40,1
Patrizio Masini,ITA,"MF,FW",Genoa,Serie A,23-285,2001,0.6,2,1,1,1,0,0,0,,0,4,0,4,0,2,1,0
Erhan Mašović,SRB,"DF,MF",Bochum,Bundesliga,25-351,1998,6.2,7,6,5,2,0,6,14,42.9,8,11,7,4,8,15,27,0
Clinton Mata,ANG,DF,Lyon,Ligue 1,32-000,1992,6.9,14,8,7,6,1,11,12,91.7,1,7,4,3,16,30,14,2
Jaime Mata,ESP,FW,Las Palmas,La Liga,36-014,1988,2.4,2,0,1,1,0,2,6,33.3,4,2,0,2,1,3,1,0
Igor Matanovic,CRO,FW,Eint Frankfurt,Bundesliga,21-221,2003,2.1,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,3,0
Pape Matar Sarr,SEN,MF,Tottenham,Premier League,22-054,2002,4.2,13,8,4,8,1,1,4,25.0,3,8,2,6,4,17,4,0
Eliot Matazo,BEL,MF,Monaco,Ligue 1,22-266,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,27-132,1997,7.4,2,1,0,1,1,0,3,0.0,3,5,0,5,0,2,7,0
Nemanja Matić,SRB,MF,Lyon,Ligue 1,36-098,1988,5.8,12,10,4,7,1,5,10,50.0,5,7,3,4,4,16,8,0
Chrislain Matsima,FRA,DF,Augsburg,Bundesliga,22-176,2002,3.5,2,2,2,0,0,1,3,33.3,2,5,3,2,10,12,16,0
Jean Mattéo Bahoya,FRA,"MF,DF",Eint Frankfurt,Bundesliga,19-184,2005,1.3,4,4,2,2,0,3,6,50.0,3,1,0,1,1,5,0,0
Alan Matturro,URU,DF,Genoa,Serie A,20-027,2004,4.2,2,1,2,0,0,0,2,0.0,2,4,1,3,5,7,11,0
Azor Matusiwa,NED,MF,Rennes,Ligue 1,26-193,1998,8.2,26,15,13,12,1,15,20,75.0,5,12,4,8,12,38,16,0
Neal Maupay,FRA,FW,Marseille,Ligue 1,28-085,1996,2.7,4,1,1,2,1,2,2,100.0,0,2,0,2,0,4,0,0
Stephy Mavididi,ENG,FW,Leicester City,Premier League,26-160,1998,6.8,13,9,5,5,3,6,16,37.5,10,12,1,11,1,14,4,0
Konstantinos Mavropanos,GRE,DF,West Ham,Premier League,26-332,1997,7.2,12,9,9,2,1,6,10,60.0,4,11,9,2,14,26,39,0
Christian Mawissa,FRA,DF,Monaco,Ligue 1,19-203,2005,1.8,9,5,3,5,1,9,12,75.0,3,4,1,3,8,17,2,0
Keke Maximilian Topp,GER,"FW,MF",Werder Bremen,Bundesliga,20-227,2004,1.7,1,0,0,0,1,0,1,0.0,1,0,0,0,1,2,0,0
Borja Mayoral,ESP,FW,Getafe,La Liga,27-216,1997,1.4,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,0
Senny Mayulu,FRA,"MF,DF",Paris S-G,Ligue 1,18-174,2006,1.4,9,5,4,4,1,3,6,50.0,3,5,3,2,1,10,2,0
Noussair Mazraoui,MAR,DF,Manchester Utd,Premier League,26-359,1997,8.1,34,18,16,12,6,19,27,70.4,8,9,2,7,10,44,28,0
Luca Mazzitelli,ITA,MF,Como,Serie A,28-358,1995,3.2,9,6,4,5,0,5,7,71.4,2,5,2,3,2,11,10,0
Pasquale Mazzocchi,ITA,"DF,FW",Napoli,Serie A,29-103,1995,4.3,5,2,3,1,1,2,6,33.3,4,3,1,2,3,8,11,0
Samuel Mbangula,BEL,FW,Juventus,Serie A,20-296,2004,3.6,9,7,7,1,1,5,8,62.5,3,4,0,4,0,9,2,0
Ethan Mbappé,FRA,"MF,FW",Lille,Ligue 1,17-314,2006,0.9,1,0,0,1,0,0,2,0.0,2,4,0,4,0,1,0,0
Kylian Mbappé,FRA,FW,Real Madrid,La Liga,25-323,1998,9.4,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0
Ibrahim Mbaye,FRA,"FW,MF",Paris S-G,Ligue 1,16-288,2008,1.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0
Bryan Mbeumo,CMR,FW,Brentford,Premier League,25-092,1999,9.9,10,8,5,2,3,5,7,71.4,2,5,2,3,3,13,10,0
James Mcatee,ENG,FW,Manchester City,Premier League,22-020,2002,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Kasey McAteer,IRL,"DF,FW",Leicester City,Premier League,22-351,2001,0.4,4,2,4,0,0,2,3,66.7,1,4,0,4,0,4,3,0
Oliver McBurnie,SCO,FW,Las Palmas,La Liga,28-156,1996,7.9,5,4,2,2,1,2,4,50.0,2,3,1,2,3,8,8,0
Alex McCarthy,ENG,GK,Southampton,Premier League,34-340,1989,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
John McGinn,SCO,"FW,MF",Aston Villa,Premier League,30-020,1994,5.6,7,4,3,4,0,4,6,66.7,2,5,0,5,2,9,2,0
Scott McKenna,SCO,DF,Las Palmas,La Liga,27-361,1996,7.1,7,6,6,1,0,4,5,80.0,1,11,8,3,2,9,39,1
Weston McKennie,USA,MF,Juventus,Serie A,26-071,1998,4.1,4,2,2,2,0,1,2,50.0,1,3,0,3,2,6,1,0
Mark McKenzie,USA,DF,Toulouse,Ligue 1,25-256,1999,7.7,14,9,7,7,0,10,14,71.4,4,10,7,3,3,17,36,0
Dwight McNeil,ENG,"MF,FW",Everton,Premier League,24-351,1999,9.9,8,4,5,3,0,5,12,41.7,7,5,0,5,5,13,1,0
Scott McTominay,SCO,MF,Manchester Utd,Premier League,27-335,1996,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Scott McTominay,SCO,MF,Napoli,Serie A,27-335,1996,7.2,14,10,4,9,1,9,16,56.3,7,7,0,7,7,21,4,0
Jakov Medić,CRO,DF,Bochum,Bundesliga,26-061,1998,6.8,4,3,2,2,0,2,6,33.3,4,16,11,5,7,11,35,2
Facundo Medina,ARG,"DF,MF",Lens,Ligue 1,25-163,1999,8.8,16,9,8,7,1,7,12,58.3,5,8,2,6,10,26,25,0
Ben Mee,ENG,"DF,FW",Brentford,Premier League,35-047,1989,0.1,1,1,0,1,0,1,1,100.0,0,1,1,0,1,2,0,0
Henrik Meister,DEN,FW,Rennes,Ligue 1,20-356,2003,0.7,2,0,0,2,0,0,0,,0,4,0,4,1,3,0,0
Bamo Meïté,CIV,"DF,MF",Marseille,Ligue 1,22-340,2001,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Mateo Mejía,ESP,FW,Sevilla,La Liga,21-221,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Farid El Melali,ALG,FW,Angers,Ligue 1,27-186,1997,6.9,12,6,4,4,4,5,18,27.8,13,5,1,4,3,15,5,1
Filippo Melegoni,ITA,"MF,FW",Genoa,Serie A,25-263,1999,1.0,1,1,1,0,0,0,4,0.0,4,0,0,0,0,1,2,0
Nuno Mendes,POR,DF,Paris S-G,Ligue 1,22-141,2002,4.3,6,4,2,3,1,5,10,50.0,5,7,4,3,5,11,5,0
Brais Méndez,ESP,MF,Real Sociedad,La Liga,27-305,1997,6.3,6,4,3,1,2,3,11,27.3,8,4,0,4,2,8,5,0
Antoine Mendy,FRA,DF,Nice,Ligue 1,20-164,2004,4.5,19,13,10,9,0,12,18,66.7,6,6,2,4,4,23,15,0
Ferland Mendy,FRA,DF,Real Madrid,La Liga,29-152,1995,7.4,15,12,6,5,4,8,10,80.0,2,7,2,5,8,23,6,1
Nampalys Mendy,SEN,MF,Lens,Ligue 1,32-137,1992,1.2,4,2,3,1,0,2,5,40.0,3,2,1,1,1,5,0,0
Gideon Mensah,GHA,DF,Auxerre,Ligue 1,26-112,1998,4.3,15,9,10,4,1,4,14,28.6,10,2,0,2,5,20,16,0
Alex Meret,ITA,GK,Napoli,Serie A,27-230,1997,7.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,4,0
Mikel Merino,ESP,"MF,FW",Arsenal,Premier League,28-138,1996,2.9,11,8,4,3,4,4,9,44.4,5,6,4,2,5,16,4,1
Quentin Merlin,FRA,"DF,MF",Marseille,Ligue 1,22-175,2002,3.6,3,2,1,1,1,1,3,33.3,2,1,1,0,4,7,4,0
Víctor Meseguer,ESP,"MF,FW",Valladolid,La Liga,25-151,1999,3.7,10,6,4,4,2,2,10,20.0,8,3,0,3,2,12,3,1
Junior Messias,BRA,"MF,FW",Genoa,Serie A,33-178,1991,2.9,4,1,3,1,0,1,1,100.0,0,1,1,0,3,7,5,0
Connor Metcalfe,AUS,MF,St. Pauli,Bundesliga,25-002,1999,2.5,1,0,0,1,0,0,3,0.0,3,3,0,3,2,3,4,0
Karol Mets,EST,DF,St. Pauli,Bundesliga,31-175,1993,9.0,11,6,4,7,0,4,7,57.1,3,8,2,6,12,23,57,0
Thomas Meunier,BEL,DF,Lille,Ligue 1,33-056,1991,6.6,13,9,9,3,1,8,13,61.5,5,8,2,6,12,25,20,0
Alexander Meyer,GER,GK,Dortmund,Bundesliga,33-208,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Florian Micheler,AUT,MF,Hoffenheim,Bundesliga,19-174,2005,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
Miguel,ESP,FW,Leganés,La Liga,25-065,1999,7.7,4,2,2,2,0,3,7,42.9,4,9,1,8,2,6,7,0
Valentin Mihaila,ROU,"FW,MF",Parma,Serie A,24-279,2000,6.8,20,9,5,10,5,6,12,50.0,6,8,0,8,2,22,1,0
Georges Mikautadze,GEO,FW,Lyon,Ligue 1,24-007,2000,5.0,4,3,1,1,2,1,3,33.3,2,2,0,2,1,5,0,0
Nikola Milenković,SRB,DF,Nott'ham Forest,Premier League,27-026,1997,9.0,7,7,4,3,0,4,5,80.0,1,9,6,3,10,17,34,0
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,27-261,1997,10.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,1
Éder Militão,BRA,DF,Real Madrid,La Liga,26-294,1998,10.1,19,17,14,5,0,7,12,58.3,5,13,8,5,12,31,34,0
Luis Milla,ESP,MF,Getafe,La Liga,30-031,1994,11.8,23,18,12,9,2,13,28,46.4,15,17,0,17,8,31,8,0
Pere Milla,ESP,"MF,FW",Espanyol,La Liga,32-045,1992,2.3,3,1,2,0,1,0,10,0.0,10,6,2,4,2,5,2,0
Enzo Millot,FRA,"MF,FW",Stuttgart,Bundesliga,22-113,2002,6.7,8,8,2,4,2,4,13,30.8,9,9,0,9,4,12,2,0
James Milner,ENG,MF,Brighton,Premier League,38-308,1986,1.9,5,2,1,3,1,3,3,100.0,0,4,2,2,2,7,2,1
Kim Min-jae,KOR,DF,Bayern Munich,Bundesliga,27-358,1996,8.5,11,7,3,7,1,3,7,42.9,4,9,5,4,13,24,22,1
Yerry Mina,COL,DF,Cagliari,Serie A,30-045,1994,8.1,19,6,12,6,1,14,17,82.4,3,15,9,6,7,26,45,1
Takumi Minamino,JPN,"MF,FW",Monaco,Ligue 1,29-296,1995,7.4,5,4,2,2,1,1,8,12.5,7,9,1,8,3,8,4,0
Lucas Mincarelli,FRA,DF,Montpellier,Ligue 1,20-307,2004,2.8,4,4,1,2,1,1,5,20.0,4,1,1,0,1,5,8,0
Óscar Mingueza,ESP,"MF,DF",Celta Vigo,La Liga,25-178,1999,9.5,15,8,6,6,3,12,23,52.2,11,13,3,10,5,20,15,1
Kim Minsu,KOR,MF,Girona,La Liga,18-293,2006,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Yankuba Minteh,GAM,"FW,MF",Brighton,Premier League,20-108,2004,4.5,5,3,1,1,3,3,11,27.3,8,7,0,7,3,8,4,0
Bojan Miovski,MKD,FW,Girona,La Liga,25-136,1999,4.2,5,4,0,2,3,2,6,33.3,4,3,0,3,1,6,3,0
Rafa Mir,ESP,"MF,FW",Valencia,La Liga,27-142,1997,2.7,6,3,4,2,0,1,3,33.3,2,1,0,1,0,6,5,0
Juan Miranda,ESP,DF,Bologna,Serie A,24-293,2000,5.5,12,8,6,4,2,6,12,50.0,6,7,1,6,8,20,4,0
Fabio Miretti,ITA,MF,Genoa,Serie A,21-096,2003,3.1,10,5,3,4,3,8,9,88.9,1,3,0,3,1,11,2,0
Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,Premier League,25-067,1999,9.4,28,20,17,9,2,6,10,60.0,4,18,3,15,5,33,23,1
Kaoru Mitoma,JPN,"FW,MF",Brighton,Premier League,27-171,1997,9.2,15,9,4,6,5,9,17,52.9,8,15,0,15,4,19,2,0
Maximilian Mittelstädt,GER,DF,Stuttgart,Bundesliga,27-234,1997,7.0,18,12,12,6,0,11,17,64.7,6,15,7,8,10,28,19,1
Koji Miyoshi,JPN,"MF,FW",Bochum,Bundesliga,27-226,1997,2.2,4,4,0,1,3,2,6,33.3,4,5,1,4,1,5,2,0
Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,35-291,1989,9.6,13,8,3,7,3,6,15,40.0,9,6,0,6,8,21,15,0
Jakub Moder,POL,MF,Brighton,Premier League,25-214,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rui Modesto,ANG,DF,Udinese,Serie A,25-031,1999,0.2,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0
Luka Modrić,CRO,MF,Real Madrid,La Liga,39-059,1985,6.1,4,1,3,0,1,3,8,37.5,5,5,1,4,6,10,6,0
Max Moerstedt,GER,FW,Hoffenheim,Bundesliga,,,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Mostafa Mohamed,EGY,FW,Nantes,Ligue 1,26-345,1997,3.7,6,4,3,2,1,2,5,40.0,3,2,0,2,2,8,10,0
Johan Mojica,COL,DF,Mallorca,La Liga,32-078,1992,9.1,12,8,10,1,1,7,12,58.3,5,3,1,2,9,21,31,0
Alberto Moleiro,ESP,"FW,MF",Las Palmas,La Liga,21-038,2003,10.6,10,4,4,5,1,7,19,36.8,12,10,0,10,5,15,5,0
Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,26-215,1998,6.8,14,7,7,7,0,10,21,47.6,11,8,0,8,6,20,18,0
Florent Mollet,FRA,"MF,FW",Nantes,Ligue 1,32-354,1991,1.1,1,1,1,0,0,1,1,100.0,0,1,0,1,1,2,1,0
Jon Moncayola,ESP,"MF,FW",Osasuna,La Liga,26-178,1998,7.7,28,13,5,19,4,8,16,50.0,8,15,1,14,6,34,9,0
Gonzalo Montiel,ARG,"MF,DF",Sevilla,La Liga,27-311,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,28-261,1996,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,2
Mikey Moore,ENG,FW,Tottenham,Premier League,17-088,2007,0.9,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Álvaro Morata,ESP,"FW,MF",Milan,Serie A,32-015,1992,5.9,5,4,1,4,0,2,3,66.7,1,4,1,3,5,10,1,0
Morato,BRA,DF,Nott'ham Forest,Premier League,23-130,2001,0.8,1,1,1,0,0,0,0,,0,1,1,0,2,3,14,0
Diego Moreira,POR,"DF,FW",Strasbourg,Ligue 1,20-093,2004,8.2,15,10,4,7,4,6,11,54.5,5,5,1,4,9,24,15,0
Alberto Moreno,ESP,DF,Como,Serie A,32-125,1992,10.4,16,8,9,7,0,7,13,53.8,6,9,1,8,9,25,17,2
Álex Moreno,ESP,DF,Nott'ham Forest,Premier League,31-152,1993,5.8,13,10,11,2,0,8,22,36.4,14,7,3,4,7,20,21,0
Gerard Moreno,ESP,FW,Villarreal,La Liga,32-214,1992,1.3,2,2,0,0,2,1,1,100.0,0,0,0,0,0,2,1,0
Tete Morente,ESP,"FW,MF",Lecce,Serie A,27-339,1996,4.3,7,4,2,4,1,2,10,20.0,8,6,0,6,3,10,3,0
Ilaix Moriba,GUI,MF,Celta Vigo,La Liga,21-293,2003,4.3,8,6,3,5,0,7,18,38.9,11,4,1,3,4,12,5,0
Manu Morlanes,ESP,MF,Mallorca,La Liga,25-300,1999,6.7,16,11,8,5,3,9,14,64.3,5,11,5,6,15,31,10,0
Nikola Moro,CRO,MF,Bologna,Serie A,26-240,1998,5.8,14,12,4,8,2,10,13,76.9,3,10,5,5,4,18,5,0
Raúl Moro,ESP,"FW,MF",Valladolid,La Liga,21-338,2002,9.5,11,7,8,2,1,5,15,33.3,10,5,0,5,7,18,6,0
Sam Morsy,EGY,MF,Ipswich Town,Premier League,33-058,1991,8.9,27,17,13,11,3,12,21,57.1,9,10,4,6,3,30,13,1
Cristhian Mosquera,ESP,DF,Valencia,La Liga,20-133,2004,11.0,9,4,8,1,0,2,4,50.0,2,12,8,4,12,21,39,0
Daniel Mosquera,COL,FW,Hellas Verona,Serie A,25-018,1999,4.3,4,2,1,1,2,0,2,0.0,2,3,1,2,0,4,4,0
Yerson Mosquera,COL,DF,Wolves,Premier League,23-189,2001,4.9,11,7,9,2,0,9,14,64.3,5,13,10,3,10,21,14,0
Dany Mota,POR,MF,Monza,Serie A,26-189,1998,6.0,5,1,1,0,4,1,3,33.3,2,9,0,9,5,10,5,0
Yael Mouanga,FRA,DF,Montpellier,Ligue 1,19-107,2005,1.0,2,2,2,0,0,1,1,100.0,0,3,3,0,0,2,7,0
Aimen Moueffek,FRA,MF,Saint-Étienne,Ligue 1,23-212,2001,4.7,8,4,1,6,1,1,8,12.5,7,5,3,2,2,10,14,0
Youssoufa Moukoko,GER,"FW,MF",Nice,Ligue 1,19-353,2004,2.0,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0
Steve Mounié,BEN,FW,Augsburg,Bundesliga,30-039,1994,2.0,2,2,0,0,2,0,1,0.0,1,1,1,0,0,2,1,0
Mason Mount,ENG,"MF,FW",Manchester Utd,Premier League,25-302,1999,1.6,5,1,2,3,0,4,5,80.0,1,3,0,3,0,5,0,0
Santiago Mouriño,URU,DF,Alavés,La Liga,22-268,2002,3.1,11,8,10,1,0,6,12,50.0,6,4,0,4,4,15,12,0
Louis Mouton,FRA,MF,Saint-Étienne,Ligue 1,22-157,2002,2.3,7,3,2,2,3,2,6,33.3,4,2,1,1,3,10,3,0
Mykhailo Mudryk,UKR,FW,Chelsea,Premier League,23-307,2001,1.4,1,1,1,0,0,0,0,,0,2,1,1,0,1,1,0
Ngal'Ayel Mukau,,MF,Lille,Ligue 1,19-343,2004,2.7,9,7,3,5,1,6,11,54.5,5,7,0,7,6,15,4,0
Nordi Mukiele,FRA,DF,Leverkusen,Bundesliga,27-006,1997,1.1,3,2,0,2,1,2,2,100.0,0,1,0,1,2,5,4,1
Florian Müller,GER,GK,Freiburg,Bundesliga,26-360,1997,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kevin Müller,GER,GK,Heidenheim,Bundesliga,33-237,1991,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Thomas Müller,GER,MF,Bayern Munich,Bundesliga,35-055,1989,3.9,4,2,1,2,1,2,5,40.0,3,4,0,4,0,4,4,0
Abdul Mumin,GHA,DF,Rayo Vallecano,La Liga,26-154,1998,10.0,8,7,5,3,0,1,8,12.5,7,17,12,5,14,22,55,0
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,28-138,1996,8.9,17,10,11,2,4,10,18,55.6,8,12,3,9,7,24,13,0
Rodrigo Muniz,BRA,FW,Fulham,Premier League,23-187,2001,3.4,0,0,0,0,0,0,0,,0,1,1,0,1,1,4,0
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,27-083,1997,1.4,1,1,1,0,0,1,2,50.0,1,1,1,0,1,2,7,0
Álex Muñoz,ESP,DF,Las Palmas,La Liga,30-100,1994,8.6,21,17,10,10,1,14,21,66.7,7,14,4,10,12,33,34,0
Daniel Muñoz,COL,"DF,MF",Crystal Palace,Premier League,28-165,1996,9.1,35,25,18,12,5,14,25,56.0,11,9,1,8,8,43,29,0
Iker Muñoz,ESP,MF,Osasuna,La Liga,22-002,2002,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Javier Muñoz,ESP,MF,Las Palmas,La Liga,29-253,1995,7.8,16,12,6,7,3,7,15,46.7,8,9,0,9,8,24,8,1
Arijanet Muric,KVX,GK,Ipswich Town,Premier League,26-000,1998,9.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,3
Murillo,BRA,DF,Nott'ham Forest,Premier League,22-126,2002,10.0,9,5,6,3,0,6,16,37.5,10,16,12,4,5,14,58,1
Vedat Muriqi,KVX,FW,Mallorca,La Liga,30-197,1994,7.5,0,0,0,0,0,0,1,0.0,1,0,0,0,4,4,14,0
Jacob Murphy,ENG,FW,Newcastle Utd,Premier League,29-257,1995,5.5,8,6,4,3,1,5,9,55.6,4,7,0,7,2,10,2,0
Yunus Musah,USA,"MF,DF",Milan,Serie A,21-344,2002,3.2,7,6,3,2,2,1,1,100.0,0,2,0,2,3,10,2,1
Jamal Musiala,GER,MF,Bayern Munich,Bundesliga,21-255,2003,5.8,9,6,2,4,3,1,7,14.3,6,4,0,4,4,13,3,0
Florent Muslija,KVX,"FW,MF",Freiburg,Bundesliga,26-124,1998,1.4,4,3,3,0,1,2,2,100.0,0,0,0,0,1,5,1,0
Juan Musso,ARG,GK,Atalanta,Serie A,30-185,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Juan Musso,ARG,GK,Atlético Madrid,La Liga,30-185,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kingstone Mutandwa,ZAM,"MF,FW",Cagliari,Serie A,21-307,2003,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Junior Mwanga,FRA,MF,Strasbourg,Ligue 1,21-180,2003,2.6,13,6,9,3,1,5,7,71.4,2,1,0,1,2,15,1,0
Phillipp Mwene,AUT,DF,Mainz 05,Bundesliga,30-283,1994,8.9,14,7,5,7,2,4,9,44.4,5,9,2,7,10,24,19,0
Vitaliy Mykolenko,UKR,DF,Everton,Premier League,25-162,1999,7.3,11,8,8,3,0,5,9,55.6,4,5,2,3,7,18,30,1
Joakim Mæhle,DEN,DF,Wolfsburg,Bundesliga,27-171,1997,2.2,1,0,0,1,0,0,0,,0,0,0,0,2,3,3,0
Obite N'Dicka,CIV,DF,Roma,Serie A,25-079,1999,11.0,13,11,7,6,0,8,9,88.9,1,15,10,5,10,23,37,1
Nathan N'Goumou,FRA,FW,Gladbach,Bundesliga,24-238,2000,2.6,5,5,3,1,1,2,4,50.0,2,5,0,5,2,7,3,0
Stanley N'Soki,FRA,DF,Hoffenheim,Bundesliga,25-212,1999,2.1,4,3,3,1,0,3,4,75.0,1,4,2,2,4,8,7,0
Mickael Nade,FRA,DF,Saint-Étienne,Ligue 1,25-248,1999,5.6,18,12,10,8,0,8,8,100.0,0,11,3,8,7,25,16,2
Mahamadou Nagida,CMR,"DF,MF",Rennes,Ligue 1,19-132,2005,0.5,1,1,0,0,1,1,1,100.0,0,1,0,1,2,3,0,0
Keito Nakamura,JPN,FW,Reims,Ligue 1,24-102,2000,8.4,12,9,4,5,3,5,9,55.6,4,8,0,8,5,17,4,0
Sebastian Nanasi,SWE,"FW,MF",Strasbourg,Ligue 1,22-175,2002,7.3,3,2,0,3,0,1,5,20.0,4,6,1,5,2,5,4,0
Matija Nastasić,SRB,DF,Leganés,La Liga,31-224,1993,6.5,5,3,4,1,0,2,5,40.0,3,16,12,4,6,11,42,0
Natan,BRA,DF,Betis,La Liga,23-275,2001,7.1,8,6,6,1,1,6,6,100.0,0,9,5,4,9,17,34,0
Pau Navarro,ESP,DF,Villarreal,La Liga,19-196,2005,0.7,2,2,1,1,0,2,3,66.7,1,1,1,0,0,2,4,0
Roberto Navarro,ESP,"MF,FW",Mallorca,La Liga,22-209,2002,6.1,14,9,7,4,3,5,11,45.5,6,8,0,8,10,24,4,0
Jesús Navas,ESP,"FW,MF",Sevilla,La Liga,38-352,1985,3.2,4,2,2,0,2,0,1,0.0,1,0,0,0,2,6,4,0
Michel Ndary Adopo,FRA,MF,Cagliari,Serie A,24-111,2000,5.6,13,8,4,9,0,2,5,40.0,3,3,0,3,5,18,3,0
